trial_id,scenario,traffic_multiplier,corridor,vehicle_id,vehicle_name,battery_capacity,efficiency,start_soc,time_mode,traffic_level,route_length,greedy_success,greedy_trip_time,greedy_charging_cost,greedy_stops,greedy_distance,greedy_status,cheapest_success,cheapest_trip_time,cheapest_charging_cost,cheapest_stops,cheapest_distance,cheapest_status,fastest_success,fastest_trip_time,fastest_charging_cost,fastest_stops,fastest_distance,fastest_status,smart_success,smart_trip_time,smart_charging_cost,smart_stops,smart_distance,smart_status,ml_smart_success,ml_smart_trip_time,ml_smart_charging_cost,ml_smart_stops,ml_smart_distance,ml_smart_status,ablation_dist_success,ablation_dist_trip_time,ablation_dist_charging_cost,ablation_dist_stops,ablation_dist_distance,ablation_dist_status,ablation_dist_traffic_success,ablation_dist_traffic_trip_time,ablation_dist_traffic_charging_cost,ablation_dist_traffic_stops,ablation_dist_traffic_distance,ablation_dist_traffic_status,ablation_dist_traffic_price_success,ablation_dist_traffic_price_trip_time,ablation_dist_traffic_price_charging_cost,ablation_dist_traffic_price_stops,ablation_dist_traffic_price_distance,ablation_dist_traffic_price_status
54,Low,0.5,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,79.2,normal,4,285.8,1,316.0,433.0,4.0,333.36820371119916,ok,1,302.0,325.0,1.0,285.8577943692712,ok,1,262.0,490.0,2.0,303.60557798762943,ok,1,237.0,431.0,1.0,288.60570719522525,ok,1,237.0,431.0,1.0,288.60570719522525,ok,1,302.0,325.0,1.0,285.8577943692712,ok,1,302.0,325.0,1.0,285.8577943692712,ok,1,302.0,325.0,1.0,285.8577943692712,ok
55,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,86.0,night,3,285.8,1,296.0,344.0,3.0,324.063639471668,ok,1,293.0,289.0,1.0,285.8577943692712,ok,1,264.0,433.0,2.0,303.60557798762943,ok,1,238.0,377.0,1.0,288.60570719522525,ok,1,238.0,377.0,1.0,288.60570719522525,ok,1,293.0,289.0,1.0,285.8577943692712,ok,1,293.0,289.0,1.0,285.8577943692712,ok,1,293.0,289.0,1.0,285.8577943692712,ok
56,Low,0.5,Delhi-Jaipur,kia_ev6,Kia EV6,77.4,5.6,78.3,peak,8,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
57,Low,0.5,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,75.3,normal,5,285.8,1,316.0,485.0,4.0,333.36820371119916,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,263.0,534.0,2.0,303.60557798762943,ok,1,239.0,472.0,1.0,288.60570719522525,ok,1,239.0,472.0,1.0,288.60570719522525,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,309.0,354.0,1.0,285.8577943692712,ok
58,Low,0.5,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,89.6,normal,10,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
59,Low,0.5,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,72.5,night,6,285.8,1,388.0,621.0,6.0,336.23170527569556,ok,1,366.0,484.0,3.0,325.8652099838064,ok,1,319.0,521.0,3.0,303.6633723569006,ok,1,331.0,507.0,3.0,310.5136106817745,ok,1,331.0,507.0,3.0,310.5136106817745,ok,1,327.0,456.0,2.0,307.7079034865492,ok,1,327.0,456.0,2.0,307.7079034865492,ok,1,327.0,456.0,2.0,307.7079034865492,ok
60,Low,0.5,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,82.5,peak,2,285.8,1,318.0,361.0,4.0,333.36820371119916,ok,1,293.0,280.0,1.0,285.8577943692712,ok,1,266.0,420.0,2.0,303.60557798762943,ok,1,241.0,368.0,1.0,288.60570719522525,ok,1,241.0,368.0,1.0,288.60570719522525,ok,1,293.0,280.0,1.0,285.8577943692712,ok,1,241.0,368.0,1.0,288.60570719522525,ok,1,293.0,280.0,1.0,285.8577943692712,ok
61,Low,0.5,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,84.9,peak,2,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
62,Low,0.5,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,81.3,normal,3,285.8,1,359.0,571.0,6.0,336.23170527569556,ok,1,344.0,459.0,3.0,325.8652099838064,ok,1,293.0,478.0,3.0,303.6633723569006,ok,1,303.0,470.0,3.0,310.5136106817745,ok,1,303.0,470.0,3.0,310.5136106817745,ok,1,307.0,418.0,2.0,307.7079034865492,ok,1,307.0,418.0,2.0,307.7079034865492,ok,1,307.0,418.0,2.0,307.7079034865492,ok
63,Low,0.5,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,88.0,night,9,285.8,1,432.0,749.0,7.0,336.4674410982821,ok,1,400.0,673.0,4.0,326.10094580639293,ok,1,362.0,679.0,4.0,303.89910817948714,ok,1,372.0,677.0,4.0,310.74934650436103,ok,1,372.0,677.0,4.0,310.74934650436103,ok,1,365.0,634.0,3.0,307.94363930913573,ok,1,365.0,634.0,3.0,307.94363930913573,ok,1,365.0,634.0,3.0,307.94363930913573,ok
64,Low,0.5,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,77.6,peak,10,285.8,1,237.0,105.0,1.0,295.10456423953116,ok,1,294.0,295.0,1.0,285.8577943692712,ok,1,244.0,176.0,1.0,300.7998707924042,ok,1,236.0,392.0,1.0,288.60570719522525,ok,1,236.0,392.0,1.0,288.60570719522525,ok,1,294.0,295.0,1.0,285.8577943692712,ok,1,294.0,295.0,1.0,285.8577943692712,ok,1,294.0,295.0,1.0,285.8577943692712,ok
65,Low,0.5,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,82.1,peak,4,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
66,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,77.3,normal,2,285.8,1,317.0,475.0,4.0,333.36820371119916,ok,1,309.0,353.0,1.0,285.8577943692712,ok,1,266.0,532.0,2.0,303.60557798762943,ok,1,242.0,469.0,1.0,288.60570719522525,ok,1,242.0,469.0,1.0,288.60570719522525,ok,1,309.0,353.0,1.0,285.8577943692712,ok,1,309.0,353.0,1.0,285.8577943692712,ok,1,309.0,353.0,1.0,285.8577943692712,ok
67,Low,0.5,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,89.3,peak,6,285.8,1,411.0,729.0,6.0,327.162876858751,ok,1,400.0,668.0,4.0,326.10094580639293,ok,1,361.0,672.0,4.0,303.89910817948714,ok,1,371.0,671.0,4.0,310.74934650436103,ok,1,371.0,671.0,4.0,310.74934650436103,ok,1,364.0,628.0,3.0,307.94363930913573,ok,1,364.0,628.0,3.0,307.94363930913573,ok,1,364.0,628.0,3.0,307.94363930913573,ok
68,Low,0.5,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,70.3,night,2,285.8,1,363.0,658.0,6.0,336.23170527569556,ok,1,356.0,511.0,3.0,325.8652099838064,ok,1,298.0,552.0,3.0,303.6633723569006,ok,1,308.0,535.0,3.0,310.5136106817745,ok,1,308.0,535.0,3.0,310.5136106817745,ok,1,312.0,483.0,2.0,307.7079034865492,ok,1,312.0,483.0,2.0,307.7079034865492,ok,1,312.0,483.0,2.0,307.7079034865492,ok
69,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,74.4,normal,8,285.8,1,317.0,514.0,4.0,333.36820371119916,ok,1,314.0,374.0,1.0,285.8577943692712,ok,1,267.0,564.0,2.0,303.60557798762943,ok,1,243.0,500.0,1.0,288.60570719522525,ok,1,243.0,500.0,1.0,288.60570719522525,ok,1,314.0,374.0,1.0,285.8577943692712,ok,1,314.0,374.0,1.0,285.8577943692712,ok,1,314.0,374.0,1.0,285.8577943692712,ok
70,Low,0.5,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,78.4,night,3,285.8,1,316.0,445.0,4.0,333.36820371119916,ok,1,303.0,332.0,1.0,285.8577943692712,ok,1,262.0,499.0,2.0,303.60557798762943,ok,1,238.0,440.0,1.0,288.60570719522525,ok,1,238.0,440.0,1.0,288.60570719522525,ok,1,303.0,332.0,1.0,285.8577943692712,ok,1,303.0,332.0,1.0,285.8577943692712,ok,1,303.0,332.0,1.0,285.8577943692712,ok
71,Low,0.5,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,80.9,night,6,285.8,1,318.0,380.0,4.0,333.36820371119916,ok,1,293.0,290.0,1.0,285.8577943692712,ok,1,267.0,436.0,2.0,303.60557798762943,ok,1,242.0,383.0,1.0,288.60570719522525,ok,1,242.0,383.0,1.0,288.60570719522525,ok,1,293.0,290.0,1.0,285.8577943692712,ok,1,293.0,290.0,1.0,285.8577943692712,ok,1,293.0,290.0,1.0,285.8577943692712,ok
72,Low,0.5,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,85.7,normal,2,285.8,1,345.0,501.0,5.0,336.1739109064244,ok,1,289.0,276.0,1.0,285.8577943692712,ok,1,277.0,413.0,2.0,303.60557798762943,ok,1,251.0,360.0,1.0,288.60570719522525,ok,1,251.0,360.0,1.0,288.60570719522525,ok,1,289.0,276.0,1.0,285.8577943692712,ok,1,289.0,276.0,1.0,285.8577943692712,ok,1,289.0,276.0,1.0,285.8577943692712,ok
73,Low,0.5,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,75.0,normal,2,285.8,1,316.0,489.0,4.0,333.36820371119916,ok,1,309.0,356.0,1.0,285.8577943692712,ok,1,263.0,537.0,2.0,303.60557798762943,ok,1,239.0,476.0,1.0,288.60570719522525,ok,1,239.0,476.0,1.0,288.60570719522525,ok,1,309.0,356.0,1.0,285.8577943692712,ok,1,309.0,356.0,1.0,285.8577943692712,ok,1,309.0,356.0,1.0,285.8577943692712,ok
74,Low,0.5,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,79.0,peak,9,285.8,1,490.0,802.0,7.0,336.4674410982821,ok,1,460.0,704.0,4.0,326.10094580639293,ok,1,423.0,724.0,4.0,303.89910817948714,ok,1,433.0,717.0,4.0,310.74934650436103,ok,1,433.0,717.0,4.0,310.74934650436103,ok,1,426.0,674.0,3.0,307.94363930913573,ok,1,426.0,674.0,3.0,307.94363930913573,ok,1,426.0,674.0,3.0,307.94363930913573,ok
75,Low,0.5,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,83.7,peak,8,285.8,1,359.0,552.0,6.0,336.23170527569556,ok,1,341.0,447.0,3.0,325.8652099838064,ok,1,292.0,461.0,3.0,303.6633723569006,ok,1,302.0,456.0,3.0,310.5136106817745,ok,1,302.0,456.0,3.0,310.5136106817745,ok,1,306.0,404.0,2.0,307.7079034865492,ok,1,306.0,404.0,2.0,307.7079034865492,ok,1,306.0,404.0,2.0,307.7079034865492,ok
76,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,78.6,night,2,285.8,1,317.0,458.0,4.0,333.36820371119916,ok,1,306.0,343.0,1.0,285.8577943692712,ok,1,266.0,517.0,2.0,303.60557798762943,ok,1,241.0,455.0,1.0,288.60570719522525,ok,1,241.0,455.0,1.0,288.60570719522525,ok,1,306.0,343.0,1.0,285.8577943692712,ok,1,306.0,343.0,1.0,285.8577943692712,ok,1,306.0,343.0,1.0,285.8577943692712,ok
77,Low,0.5,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,76.3,peak,6,285.8,1,445.0,611.0,6.0,336.23170527569556,ok,1,455.0,483.0,3.0,325.8652099838064,ok,1,380.0,512.0,3.0,303.6633723569006,ok,1,390.0,500.0,3.0,310.5136106817745,ok,1,390.0,500.0,3.0,310.5136106817745,ok,1,394.0,448.0,2.0,307.7079034865492,ok,1,390.0,500.0,3.0,310.5136106817745,ok,1,390.0,500.0,3.0,310.5136106817745,ok
78,Low,0.5,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,77.1,night,7,285.8,1,360.0,604.0,6.0,336.23170527569556,ok,1,348.0,479.0,3.0,325.8652099838064,ok,1,295.0,506.0,3.0,303.6633723569006,ok,1,305.0,495.0,3.0,310.5136106817745,ok,1,305.0,495.0,3.0,310.5136106817745,ok,1,309.0,443.0,2.0,307.7079034865492,ok,1,309.0,443.0,2.0,307.7079034865492,ok,1,309.0,443.0,2.0,307.7079034865492,ok
79,Low,0.5,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,72.3,peak,10,285.8,1,319.0,484.0,4.0,333.36820371119916,ok,1,307.0,347.0,1.0,285.8577943692712,ok,1,270.0,525.0,2.0,303.60557798762943,ok,1,246.0,466.0,1.0,288.60570719522525,ok,1,246.0,466.0,1.0,288.60570719522525,ok,1,307.0,347.0,1.0,285.8577943692712,ok,1,307.0,347.0,1.0,285.8577943692712,ok,1,307.0,347.0,1.0,285.8577943692712,ok
80,Low,0.5,Delhi-Jaipur,kia_ev6,Kia EV6,77.4,5.6,88.4,peak,1,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
81,Low,0.5,Delhi-Jaipur,kia_ev6,Kia EV6,77.4,5.6,84.4,night,10,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
82,Low,0.5,Delhi-Jaipur,tata_punch,Tata Punch EV,35.0,6.0,76.9,normal,5,285.8,1,390.0,535.0,6.0,336.23170527569556,ok,1,361.0,424.0,3.0,325.8652099838064,ok,1,321.0,448.0,3.0,303.6633723569006,ok,1,332.0,439.0,3.0,310.5136106817745,ok,1,332.0,439.0,3.0,310.5136106817745,ok,1,325.0,393.0,2.0,307.7079034865492,ok,1,325.0,393.0,2.0,307.7079034865492,ok,1,325.0,393.0,2.0,307.7079034865492,ok
83,Low,0.5,Delhi-Jaipur,kia_ev6,Kia EV6,77.4,5.6,76.6,normal,8,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
84,Low,0.5,Delhi-Jaipur,tata_punch,Tata Punch EV,35.0,6.0,87.2,night,7,285.8,1,384.0,463.0,6.0,336.23170527569556,ok,1,353.0,381.0,3.0,325.8652099838064,ok,1,312.0,387.0,3.0,303.6633723569006,ok,1,283.0,341.0,2.0,288.66350156449647,ok,1,283.0,341.0,2.0,288.66350156449647,ok,1,283.0,341.0,2.0,288.66350156449647,ok,1,283.0,341.0,2.0,288.66350156449647,ok,1,283.0,341.0,2.0,288.66350156449647,ok
85,Low,0.5,Delhi-Jaipur,tata_punch,Tata Punch EV,35.0,6.0,74.9,night,7,285.8,1,392.0,549.0,6.0,336.23170527569556,ok,1,363.0,433.0,3.0,325.8652099838064,ok,1,322.0,460.0,3.0,303.6633723569006,ok,1,334.0,449.0,3.0,310.5136106817745,ok,1,334.0,449.0,3.0,310.5136106817745,ok,1,327.0,403.0,2.0,307.7079034865492,ok,1,327.0,403.0,2.0,307.7079034865492,ok,1,327.0,403.0,2.0,307.7079034865492,ok
86,Low,0.5,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,74.7,normal,5,285.8,1,348.0,612.0,5.0,336.1739109064244,ok,1,341.0,382.0,2.0,304.01510086652837,ok,1,284.0,508.0,2.0,303.60557798762943,ok,1,258.0,449.0,1.0,288.60570719522525,ok,1,258.0,449.0,1.0,288.60570719522525,ok,1,258.0,449.0,1.0,288.60570719522525,ok,1,258.0,449.0,1.0,288.60570719522525,ok,1,258.0,449.0,1.0,288.60570719522525,ok
87,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,82.9,night,6,285.8,1,317.0,401.0,4.0,333.36820371119916,ok,1,298.0,312.0,1.0,285.8577943692712,ok,1,264.0,469.0,2.0,303.60557798762943,ok,1,239.0,410.0,1.0,288.60570719522525,ok,1,239.0,410.0,1.0,288.60570719522525,ok,1,298.0,312.0,1.0,285.8577943692712,ok,1,298.0,312.0,1.0,285.8577943692712,ok,1,298.0,312.0,1.0,285.8577943692712,ok
88,Low,0.5,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,77.4,peak,2,285.8,1,469.0,582.0,6.0,336.23170527569556,ok,1,446.0,461.0,3.0,325.8652099838064,ok,1,400.0,488.0,3.0,303.6633723569006,ok,1,412.0,477.0,3.0,310.5136106817745,ok,1,412.0,477.0,3.0,310.5136106817745,ok,1,408.0,426.0,2.0,307.7079034865492,ok,1,412.0,477.0,3.0,310.5136106817745,ok,1,412.0,477.0,3.0,310.5136106817745,ok
89,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,79.5,normal,1,285.8,1,317.0,446.0,4.0,333.36820371119916,ok,1,305.0,337.0,1.0,285.8577943692712,ok,1,265.0,507.0,2.0,303.60557798762943,ok,1,241.0,446.0,1.0,288.60570719522525,ok,1,241.0,446.0,1.0,288.60570719522525,ok,1,305.0,337.0,1.0,285.8577943692712,ok,1,305.0,337.0,1.0,285.8577943692712,ok,1,305.0,337.0,1.0,285.8577943692712,ok
90,Low,0.5,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,77.5,peak,7,285.8,1,318.0,422.0,4.0,333.36820371119916,ok,1,299.0,313.0,1.0,285.8577943692712,ok,1,268.0,472.0,2.0,303.60557798762943,ok,1,244.0,416.0,1.0,288.60570719522525,ok,1,244.0,416.0,1.0,288.60570719522525,ok,1,299.0,313.0,1.0,285.8577943692712,ok,1,299.0,313.0,1.0,285.8577943692712,ok,1,299.0,313.0,1.0,285.8577943692712,ok
91,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,87.5,peak,2,285.8,1,296.0,329.0,3.0,324.063639471668,ok,1,290.0,279.0,1.0,285.8577943692712,ok,1,264.0,417.0,2.0,303.60557798762943,ok,1,238.0,361.0,1.0,288.60570719522525,ok,1,238.0,361.0,1.0,288.60570719522525,ok,1,290.0,279.0,1.0,285.8577943692712,ok,1,290.0,279.0,1.0,285.8577943692712,ok,1,290.0,279.0,1.0,285.8577943692712,ok
92,Low,0.5,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,83.4,night,9,285.8,1,345.0,525.0,5.0,336.1739109064244,ok,1,293.0,289.0,1.0,285.8577943692712,ok,1,278.0,433.0,2.0,303.60557798762943,ok,1,252.0,379.0,1.0,288.60570719522525,ok,1,252.0,379.0,1.0,288.60570719522525,ok,1,293.0,289.0,1.0,285.8577943692712,ok,1,293.0,289.0,1.0,285.8577943692712,ok,1,293.0,289.0,1.0,285.8577943692712,ok
93,Low,0.5,Delhi-Jaipur,kia_ev6,Kia EV6,77.4,5.6,86.9,normal,9,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
94,Low,0.5,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,84.4,normal,7,285.8,1,345.0,514.0,5.0,336.1739109064244,ok,1,291.0,283.0,1.0,285.8577943692712,ok,1,278.0,425.0,2.0,303.60557798762943,ok,1,252.0,371.0,1.0,288.60570719522525,ok,1,252.0,371.0,1.0,288.60570719522525,ok,1,291.0,283.0,1.0,285.8577943692712,ok,1,291.0,283.0,1.0,285.8577943692712,ok,1,291.0,283.0,1.0,285.8577943692712,ok
95,Low,0.5,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,77.4,night,8,285.8,1,237.0,109.0,1.0,295.10456423953116,ok,1,295.0,297.0,1.0,285.8577943692712,ok,1,244.0,179.0,1.0,300.7998707924042,ok,1,236.0,395.0,1.0,288.60570719522525,ok,1,236.0,395.0,1.0,288.60570719522525,ok,1,295.0,297.0,1.0,285.8577943692712,ok,1,295.0,297.0,1.0,285.8577943692712,ok,1,295.0,297.0,1.0,285.8577943692712,ok
96,Low,0.5,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,88.7,night,9,285.8,1,283.0,299.0,2.0,322.6499799096822,ok,1,285.0,256.0,1.0,285.8577943692712,ok,1,262.0,383.0,2.0,303.60557798762943,ok,1,234.0,330.0,1.0,288.60570719522525,ok,1,234.0,330.0,1.0,288.60570719522525,ok,1,285.0,256.0,1.0,285.8577943692712,ok,1,285.0,256.0,1.0,285.8577943692712,ok,1,285.0,256.0,1.0,285.8577943692712,ok
97,Low,0.5,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,78.3,peak,9,285.8,1,395.0,574.0,6.0,336.23170527569556,ok,1,360.0,456.0,3.0,325.8652099838064,ok,1,308.0,472.0,3.0,297.96806580402756,ok,1,327.0,471.0,3.0,310.5136106817745,ok,1,327.0,471.0,3.0,310.5136106817745,ok,1,322.0,420.0,2.0,307.7079034865492,ok,1,322.0,420.0,2.0,307.7079034865492,ok,1,322.0,420.0,2.0,307.7079034865492,ok
98,Low,0.5,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,79.0,normal,2,285.8,1,435.0,802.0,7.0,336.4674410982821,ok,1,405.0,704.0,4.0,326.10094580639293,ok,1,368.0,724.0,4.0,303.89910817948714,ok,1,378.0,717.0,4.0,310.74934650436103,ok,1,378.0,717.0,4.0,310.74934650436103,ok,1,371.0,674.0,3.0,307.94363930913573,ok,1,371.0,674.0,3.0,307.94363930913573,ok,1,371.0,674.0,3.0,307.94363930913573,ok
99,Low,0.5,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,79.1,normal,8,285.8,1,317.0,451.0,4.0,333.36820371119916,ok,1,305.0,340.0,1.0,285.8577943692712,ok,1,266.0,511.0,2.0,303.60557798762943,ok,1,241.0,450.0,1.0,288.60570719522525,ok,1,241.0,450.0,1.0,288.60570719522525,ok,1,305.0,340.0,1.0,285.8577943692712,ok,1,305.0,340.0,1.0,285.8577943692712,ok,1,305.0,340.0,1.0,285.8577943692712,ok
100,Low,0.5,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,71.4,night,9,285.8,1,320.0,496.0,4.0,333.36820371119916,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,271.0,534.0,2.0,303.60557798762943,ok,1,246.0,475.0,1.0,288.60570719522525,ok,1,246.0,475.0,1.0,288.60570719522525,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,309.0,354.0,1.0,285.8577943692712,ok
101,Low,0.5,Mumbai-Pune,tata_punch,Tata Punch EV,35.0,6.0,85.4,night,6,144.8,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok
102,Low,0.5,Mumbai-Pune,mg_zs,MG ZS EV,50.3,5.2,71.3,peak,1,144.8,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok
103,Low,0.5,Mumbai-Pune,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,75.7,normal,6,144.8,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok
104,Low,0.5,Mumbai-Pune,byd_atto3,BYD Atto 3,60.48,5.4,88.5,night,5,144.8,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok
105,Low,0.5,Mumbai-Pune,kia_ev6,Kia EV6,77.4,5.6,78.9,night,7,144.8,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok,1,115.7,0.0,0.0,144.8,ok
106,Low,0.5,Mumbai-Pune,tata_nexon,Tata Nexon EV Max,40.5,5.5,71.5,night,7,144.8,1,143.0,96.0,1.0,155.18523707128193,ok,1,144.0,97.0,1.0,147.59586066271586,ok,1,143.0,96.0,1.0,155.18523707128193,ok,1,158.0,312.0,1.0,144.86012921667268,ok,1,158.0,312.0,1.0,144.86012921667268,ok,1,158.0,312.0,1.0,144.86012921667268,ok,1,158.0,312.0,1.0,144.86012921667268,ok,1,157.0,264.0,1.0,145.8128296926093,ok
